feature	rep	val	estimate	pval	pval_corr
TCF12	Rep 2	P2.5	0.20877058441649535	0	0
SNAI2	Rep 2	P97.5	0.2087205261348045	0	0
KMT2A	Rep 2	P97.5	0.20850944230067722	0	0
TBL1X	Rep 2	P2.5	0.20845813787447767	0	0
ZXDC	Rep 2	P2.5	0.20845763773371195	0	0
NR5A1	Rep 2	P97.5	0.20841293977309064	0	0
RBM39	Rep 2	estimate	0.20811901099193902	0	0
NCOA6	Rep 2	estimate	0.20811195561295517	0	0
BCLAF1	Rep 2	estimate	0.20798210270881023	0	0
HAND2	Rep 2	P97.5	0.20780372841096711	0	0
HMGN3	Rep 2	P2.5	0.20773875101472825	0	0
SMAD3-EPAS1	Rep 2	estimate	0.20773190022052446	0	0
MAX	Rep 2	P2.5	0.20770819492088197	0	0
ERF	Rep 2	P97.5	0.2076689999198188	0	0
SRSF4	Rep 2	P2.5	0.20760675698005981	0	0
RUVBL2	Rep 2	P2.5	0.20759550344312577	0	0
ZNF207	Rep 2	estimate	0.20759182397949322	0	0
ZNF18	Rep 2	P2.5	0.20750701321454101	0	0
ZNF687	Rep 2	P2.5	0.2073739731590997	0	0
SMC1A	Rep 2	estimate	0.2072894582761941	0	0
ZNF704	Rep 2	P97.5	0.20727881404486587	0.000451556094384742	5.213516499570907e-4
WDHD1	Rep 2	estimate	0.20714738853622267	0	0
ZNF266	Rep 2	estimate	0.20713825688198217	2.29827456821319e-06	2.7839050666562694e-6
TOP1	Rep 2	estimate	0.20700711237583663	0	0
MYNN	Rep 2	P2.5	0.20699569585142968	0	0
SFPQ	Rep 2	P97.5	0.20697426693950444	0	0
ZXDB	Rep 2	estimate	0.20686923270778645	0	0
GLIS1	Rep 2	P97.5	0.20681836174377646	0	0
ERG	Rep 2	P2.5	0.20678535139874563	0	0
ZNF24	Rep 2	P97.5	0.20667875875120323	0	0
MNX1	Rep 2	estimate	0.20657375454605167	0	0
ZBTB40	Rep 2	P97.5	0.20655790544886798	0	0
CREBBP	Rep 2	P2.5	0.20654115197086437	0	0
CHD8	Rep 2	estimate	0.20645733167408842	0	0
ZNF777	Rep 2	P2.5	0.20643506249103383	0	0
RELB	Rep 2	P97.5	0.20638087210715034	0	0
ZFY	Rep 2	P2.5	0.20618137964035285	0	0
ZNF629	Rep 2	P2.5	0.2060958496676912	0	0
NFATC2	Rep 2	estimate	0.20604322572618367	0	0
MYOD1	Rep 2	P2.5	0.20600267840456035	0	0
EBF1	Rep 2	P2.5	0.2058619683147819	0	0
HNRNPH1	Rep 2	P97.5	0.2058013032551241	0	0
CBX3	Rep 2	P97.5	0.20571981737738826	0	0
IRF4	Rep 2	P2.5	0.2057030243080196	0	0
MXD4	Rep 2	estimate	0.2055871041914535	0	0
SOX4	Rep 2	P2.5	0.20554163700009628	0	0
CTNNB1	Rep 2	estimate	0.20547031252834624	0	0
MYC	Rep 2	P97.5	0.2054653454286867	0	0
ZNF76	Rep 2	P2.5	0.20536308716715274	0	0
ZEB2	Rep 2	P97.5	0.20508851871151815	0	0
ZNF610	Rep 2	estimate	0.20495759819312082	0	0
COBLL1	Rep 2	estimate	0.2049125600144917	2.95843007225294e-06	3.570394187565969e-6
PCBP1	Rep 2	P2.5	0.20491064396320166	0	0
THAP1	Rep 2	P2.5	0.204907025037824	0	0
ZNF12	Rep 2	P2.5	0.20475588146795673	0	0
PHF21A	Rep 2	P97.5	0.20475051195510083	0	0
TFIIIC	Rep 2	estimate	0.20473331498299	0	0
RBBP5	Rep 2	P2.5	0.20472654317191075	0	0
ZMYND8	Rep 2	P2.5	0.20468644484932397	0	0
UBN1	Rep 2	estimate	0.20466508828145874	0	0
BICRA	Rep 2	estimate	0.20458323627586625	0	0
ZBTB11	Rep 2	estimate	0.2044933926275579	0	0
NR2F2	Rep 2	P97.5	0.20445606584345719	0	0
SMC1	Rep 2	P97.5	0.2044055748461135	0	0
ZNF429	Rep 2	P97.5	0.20435740228497226	0.000464008864232479	5.351026200388589e-4
KDM4C	Rep 2	P97.5	0.20433935781039606	0	0
SNAPC4	Rep 2	P97.5	0.20433732412064282	0.0192646452394225	0.021105489117856212
NFIB	Rep 2	P2.5	0.20425683126771782	0	0
MECOM	Rep 2	P97.5	0.20415247861945812	0	0
PBX1	Rep 2	estimate	0.20406172499596736	0	0
ZBTB14	Rep 2	estimate	0.2038622757119694	0	0
FOXO1	Rep 2	estimate	0.20379202740833025	0	0
ZBTB16	Rep 2	estimate	0.20375316940555646	0	0
YY2	Rep 2	P2.5	0.20369723153845504	0	0
PAX8	Rep 2	P2.5	0.2036938456157746	0	0
YY1	Rep 2	P2.5	0.20368441209490054	0	0
FEZF1	Rep 2	P97.5	0.20367513751882768	0	0
MTA1	Rep 2	estimate	0.20362750745714003	0	0
ZNF224	Rep 2	P2.5	0.20344521568797874	0	0
ZNF221	Rep 2	estimate	0.20313568801418388	2.89294584363553e-05	3.436680243162209e-5
ZNF563	Rep 2	estimate	0.2030529475192972	9.25493548464829e-08	1.1551096693497734e-7
ZNF667	Rep 2	estimate	0.2030529475192972	9.25493548464829e-08	1.1551096693497734e-7
STAG1	Rep 2	P2.5	0.20268573863174422	0	0
ZNF561	Rep 2	estimate	0.20241202686452986	0	0
